airport,city,country,lat,long
YZR,SARNIA,CANADA,42.9994010925293,-82.30889892578125
PAH,PADUCAH,UNITED STATES,37.06079864501953,-88.7738037109375
SJT,SAN ANGELO,UNITED STATES,31.35770034790039,-100.49600219726562
JHW,JAMESTOWN,UNITED STATES,42.15340042,-79.25800323
CEZ,CORTEZ,UNITED STATES,37.3030014038,-108.627998352
PDT,PENDLETON,UNITED STATES,45.695098877,-118.84100341799999
PKB,PARKERSBURG,UNITED STATES,39.34510040283203,-81.43920135498047
HOM,HOMER,UNITED STATES,59.64559936523438,-151.4770050048828
PIR,PIERRE,UNITED STATES,44.38270187,-100.2860031
YBC,BAIE COMEAU,CANADA,49.13249969482422,-68.20439910888672
FRD,FRIDAY HARBOR,UNITED STATES,48.5219993591,-123.024002075
BKW,BECKLEY,UNITED STATES,37.787300109899995,-81.1241989136
MBL,MANISTEE,UNITED STATES,44.2723999,-86.24690247
FLG,GRAND CANYON,UNITED STATES,35.13850021,-111.6709976
YUM,YUMA,UNITED STATES,32.65660095,-114.6060028
SLN,SALINA,UNITED STATES,38.79100036621094,-97.6521987915039
CVN,CLOVIS,UNITED STATES,34.4250984192,-103.07900238
YBT,BROCHET,CANADA,57.8894,-101.679001
FOD,FORT DODGE,UNITED STATES,42.55149841,-94.19259644
MGM,MONTGOMERY,UNITED STATES,32.30059814,-86.39399719
MCE,MERCED,UNITED STATES,37.28469849,-120.5139999
JMS,JAMESTOWN,UNITED STATES,46.92969894,-98.67819977
DEC,DECATUR,UNITED STATES,39.83459854125977,-88.8656997680664
RHI,RHINELANDER,UNITED STATES,45.63119888305664,-89.46749877929688
YHR,CHEVERY,CANADA,50.46889877319336,-59.63669967651367
JST,JOHNSTOWN,UNITED STATES,40.31610107421875,-78.83390045166016
XSI,SOUTH INDIAN LAKE,CANADA,56.7928009033,-98.9072036743
ZGS,GETHSEMANI,CANADA,50.259701,-60.679401
SOW,SHOW LOW,UNITED STATES,34.265499115,-110.005996704
YTQ,TASIUJUAQ,CANADA,58.66780090332031,-69.95580291748047
BGM,BINGHAMTON,UNITED STATES,42.20869827,-75.97979736
YBV,BERENS RIVER,CANADA,52.358897999999996,-97.018303
ZRJ,ROUND LAKE,CANADA,52.94359970092773,-91.31279754638672
YVM,QIKIQTARJUAQ,CANADA,67.5457992554,-64.03140258789999
MLU,MONROE,UNITED STATES,32.51089859008789,-92.0376968383789
YTM,MONT TREMBLANT,CANADA,46.409400939899996,-74.7799987793
CIU,SAULT STE MARIE,UNITED STATES,46.25080108642578,-84.47239685058594
EAU,EAU CLAIRE,UNITED STATES,44.86579895019531,-91.48429870605469
DUJ,DUBOIS,UNITED STATES,41.17829895,-78.8986969
GRB,GREEN BAY,UNITED STATES,44.48509979248047,-88.12960052490234
YCY,CLYDE RIVER,CANADA,70.4860992432,-68.5167007446
YNS,NEMISCAU,CANADA,51.69110107421875,-76.1355972290039
CDB,COLD BAY,UNITED STATES,55.20610046386719,-162.72500610351562
IMT,IRON MOUNTAIN,UNITED STATES,45.8184013367,-88.11450195309997
CGA,CRAIG,UNITED STATES,55.478889,-133.14777800000002
YPJ,AUPALUK,CANADA,59.29669952392578,-69.59970092773439
ACT,WACO,UNITED STATES,31.61129951477051,-97.23049926757812
YUX,HALL BEACH,CANADA,68.77610015869999,-81.2425
JBR,JONESBORO,UNITED STATES,35.83169937133789,-90.64640045166016
YAK,YAKUTAT,UNITED STATES,59.503299713100006,-139.660003662
YYE,FORT NELSON,CANADA,58.8363990784,-122.59700012200001
ZAC,YORK LANDING,CANADA,56.08940124511719,-96.08920288085938
PRC,PRESCOTT,UNITED STATES,34.65449905,-112.41999820000001
GCK,GARDEN CITY,UNITED STATES,37.9275016785,-100.72399902299999
KTB,THORNE BAY,UNITED STATES,55.688056,-132.536667
YGT,IGLOOLIK,CANADA,69.3647003174,-81.8161010742
YMN,MAKKOVIK,CANADA,55.07690048217773,-59.1864013671875
YSO,POSTVILLE,CANADA,54.9105,-59.78507
HHH,HILTON HEAD,UNITED STATES,32.2243995667,-80.6975021362
HIB,HIBBING,UNITED STATES,47.38660049,-92.83899689
MGW,MORGANTOWN,UNITED STATES,39.64289856,-79.91629791
FYU,FORT YUKON,UNITED STATES,66.57150268554689,-145.25
PIH,POCATELLO,UNITED STATES,42.9098014831543,-112.59600067138672
INL,INTERNATIONAL FALLS,UNITED STATES,48.566200256347656,-93.4030990600586
YDQ,DAWSON CREEK,CANADA,55.7422981262207,-120.18299865722656
KWN,QUINHAGAK,UNITED STATES,59.7551,-161.845
YDP,NAIN,CANADA,56.54919815063477,-61.68030166625977
YRG,RIGOLET,CANADA,54.1796989440918,-58.45750045776367
BFD,BRADFORD,UNITED STATES,41.8031005859375,-78.64009857177734
SBY,SALISBURY-OCEAN CITY,UNITED STATES,38.34049987792969,-75.51029968261719
MSL,MUSCLE SHOALS,UNITED STATES,34.74530029,-87.61019897
YAG,FORT FRANCES,CANADA,48.65420150756836,-93.439697265625
PGA,PAGE,UNITED STATES,36.92610168,-111.447998
YHO,HOPEDALE,CANADA,55.44829940795898,-60.228599548339844
ALS,ALAMOSA,UNITED STATES,37.434898,-105.866997
FKL,FRANKLIN,UNITED STATES,41.3778991699,-79.8603973389
ESD,EASTSOUND,UNITED STATES,48.708198547399995,-122.91000366200001
YPC,PAULATUK,CANADA,69.3608381154,-124.075469971
GGG,LONGVIEW,UNITED STATES,32.38399887084961,-94.71150207519531
HOT,HOT SPRINGS,UNITED STATES,34.47800064086914,-93.09619903564452
LEB,LEBANON,UNITED STATES,43.626098632799994,-72.30419921880002
DBQ,DUBUQUE,UNITED STATES,42.40200043,-90.70950317
YNP,NATUASHISH,CANADA,55.913897999999996,-61.184399
LSE,LA CROSSE,UNITED STATES,43.879002,-91.256699
JLN,JOPLIN,UNITED STATES,37.151798248291016,-94.49829864501952
SVC,SILVER CITY,UNITED STATES,32.6365,-108.156
YQF,RED DEER,CANADA,52.18220138549805,-113.8939971923828
EWB,NEW BEDFORD,UNITED STATES,41.67610168457031,-70.95690155029297
JUV,UPERNAVIK,GREENLAND,72.79019927979999,-56.130599975600006
MCW,MASON CITY,UNITED STATES,43.15779876710001,-93.33129882809999
FSM,FORT SMITH,UNITED STATES,35.33660125732422,-94.36740112304688
YPY,FORT CHIPEWYAN,CANADA,58.7672004699707,-111.11699676513672
LAR,LARAMIE,UNITED STATES,41.31209945678711,-105.6750030517578
KQA,AKUTAN,UNITED STATES,54.1337704415,-165.77889561700002
YPO,PEAWANUCK,CANADA,54.98809814453125,-85.44329833984375
AEX,ALEXANDRIA,UNITED STATES,31.32740020751953,-92.54979705810548
YQK,KENORA,CANADA,49.78829956054688,-94.36309814453124
QBC,BELLA COOLA,CANADA,52.387501,-126.596001
CNY,MOAB,UNITED STATES,38.75500107,-109.7549973
IWD,IRONWOOD,UNITED STATES,46.527474700000006,-90.13139670000001
MKL,JACKSON,UNITED STATES,35.59989929,-88.91560364
ELD,EL DORADO,UNITED STATES,33.22100067138672,-92.81330108642578
TXK,TEXARKANA,UNITED STATES,33.45370101928711,-93.99099731445312
DVL,DEVILS LAKE,UNITED STATES,48.11420059,-98.90879822
BRL,BURLINGTON,UNITED STATES,40.783199310302734,-91.12550354003906
LUP,KALAUPAPA,UNITED STATES,21.21100044,-156.973999
YLC,KIMMIRUT/LAKE HARBOUR,CANADA,62.8499984741,-69.88330078119999
LYH,LYNCHBURG,UNITED STATES,37.326698303222656,-79.20040130615234
KEH,KENMORE AIR HARBOR,UNITED STATES,47.7548,-122.259
MUE,KAMUELA,UNITED STATES,20.001300811767575,-155.66799926757812
TYR,TYLER,UNITED STATES,32.35409927368164,-95.40239715576172
ILI,ILIAMNA,UNITED STATES,59.75439835,-154.9109955
MMU,MORRISTOWN,UNITED STATES,40.799400329589844,-74.41490173339844
BRD,BRAINERD,UNITED STATES,46.39830017,-94.13809967
LNS,LANCASTER,UNITED STATES,40.12170028686523,-76.29609680175781
VEL,VERNAL,UNITED STATES,40.4408989,-109.5100021
SDP,SAND POINT,UNITED STATES,55.31499862670898,-160.5229949951172
HYS,HAYS,UNITED STATES,38.84220123,-99.27320099
TAL,TANANA,UNITED STATES,65.179556,-152.07583300000005
GTR,COLUMBUS,UNITED STATES,33.450298309299995,-88.59140014649998
TBN,FORT LEONARD WOOD,UNITED STATES,37.74160004,-92.14070129
CEC,CRESCENT CITY,UNITED STATES,41.78020096,-124.23699950000001
ZUM,CHURCHILL FALLS,CANADA,53.5619010925293,-64.10639953613281
CDR,CHADRON,UNITED STATES,42.837600708000004,-103.095001221
RKS,ROCK SPRINGS,UNITED STATES,41.5942,-109.065001
CWA,WAUSAU,UNITED STATES,44.7775993347,-89.6668014526
LCH,LAKE CHARLES,UNITED STATES,30.12610054016113,-93.22329711914062
YHK,GJOA HAVEN,CANADA,68.635597229,-95.8497009277
KPN,KIPNUK,UNITED STATES,59.9329986572,-164.031005859
APN,ALPENA,UNITED STATES,45.07809829999999,-83.56030273
GCC,GILLETTE,UNITED STATES,44.3488998413,-105.539001465
MWA,MARION,UNITED STATES,37.75500107,-89.01110077
AZO,KALAMAZOO,UNITED STATES,42.234901428222656,-85.5521011352539
YHI,HOLMAN,CANADA,70.76280212402344,-117.80599975585938
ATY,WATERTOWN,UNITED STATES,44.91400146,-97.15470123
DIK,DICKINSON,UNITED STATES,46.7974014282,-102.80200195299999
ZGI,GODS RIVER,CANADA,54.839698791503906,-94.07859802246094
PDK,ATLANTA,UNITED STATES,33.8755989075,-84.3020019531
GLH,GREENVILLE,UNITED STATES,33.482898712158196,-90.98560333251952
VLD,VALDOSTA,UNITED STATES,30.78249931335449,-83.27670288085938
KOT,KOTLIK,UNITED STATES,63.030601501499994,-163.533004761
WLK,SELAWIK,UNITED STATES,66.60009766,-159.98599240000001
CLL,COLLEGE STATION,UNITED STATES,30.58860016,-96.36380005
OLF,WOLF POINT,UNITED STATES,48.0945014954,-105.57499694799999
EKO,ELKO,UNITED STATES,40.82490158081055,-115.79199981689452
AIA,ALLIANCE,UNITED STATES,42.0531997681,-102.804000854
UIN,QUINCY,UNITED STATES,39.94269943,-91.19460297
AIN,WAINWRIGHT,UNITED STATES,70.6380004883,-159.994995117
GST,GUSTAVUS,UNITED STATES,58.42530060000001,-135.7070007
YJT,STEPHENVILLE,CANADA,48.5442008972168,-58.54999923706055
AOO,ALTOONA,UNITED STATES,40.29639816,-78.31999969
GAL,GALENA,UNITED STATES,64.73619843,-156.93699650000005
EAR,KEARNEY,UNITED STATES,40.727,-99.0068
MEI,MERIDIAN,UNITED STATES,32.33259963989258,-88.75189971923828
AKP,ANAKTUVUK,UNITED STATES,68.13359833,-151.7429962
RBY,RUBY,UNITED STATES,64.72720337,-155.47000119999996
WTK,NOATAK,UNITED STATES,67.56610107421875,-162.97500610351562
UNK,UNALAKLEET,UNITED STATES,63.88840103,-160.798996
FLO,FLORENCE,UNITED STATES,34.18539810180664,-79.7238998413086
VEE,VENETIE,UNITED STATES,67.0086975098,-146.365997314
YGZ,GRISE FIORD,CANADA,76.4261016846,-82.90920257570002
SVA,SAVOONGA,UNITED STATES,63.6864013671875,-170.4929962158203
SHH,SHISHMAREF,UNITED STATES,66.249604,-166.089112
LMT,KLAMATH FALLS,UNITED STATES,42.156101,-121.733002
XBE,BEARSKIN LAKE,CANADA,53.965599060058594,-91.0271987915039
KLN,LARSEN BAY,UNITED STATES,57.535099029499996,-153.977996826
YBB,KUGAARUK,CANADA,68.534401,-89.808098
ZPB,SACHIGO LAKE,CANADA,53.8911018371582,-92.19640350341795
JQA,QAARSUT,GREENLAND,70.7341995239,-52.696201324499995
CSG,COLUMBUS,UNITED STATES,32.516300201416016,-84.93890380859375
WTL,TUNTUTULIAK,UNITED STATES,60.335278,-162.666944
EMK,EMMONAK,UNITED STATES,62.78609848,-164.49099730000003
GGW,GLASGOW,UNITED STATES,48.212502,-106.614998
FMN,FARMINGTON,UNITED STATES,36.7411994934,-108.230003357
JFR,PAAMIUT,GREENLAND,61.9921989441,-49.6624984741
ORV,NOORVIK,UNITED STATES,66.81790161,-161.01899719999997
MCK,MCCOOK,UNITED STATES,40.20629883,-100.59200290000001
PGV,GREENVILLE,UNITED STATES,35.6352005,-77.38529968
WYS,WEST YELLOWSTONE,UNITED STATES,44.68840027,-111.11799620000001
HVN,NEW HAVEN,UNITED STATES,41.26369858,-72.88680267
YYH,TALOYOAK,CANADA,69.5466995239,-93.57669830319999
HRO,HARRISON,UNITED STATES,36.26150131225586,-93.15470123291016
HNM,HANA,UNITED STATES,20.79560089111328,-156.01400756835938
YNO,NORTH SPIRIT LAKE,CANADA,52.4900016784668,-92.97109985351562
PHO,POINT HOPE,UNITED STATES,68.3488,-166.799
KWT,KWETHLUK,UNITED STATES,60.790298461899994,-161.444000244
KWK,KWIGILLINGOK,UNITED STATES,59.876499,-163.169005
JAL,JALAPA,MEXICO,19.4750995636,-96.79750061040001
ADK,ADAK ISLAND,UNITED STATES,51.87799835205078,-176.64599609375
VCT,VICTORIA,UNITED STATES,28.85260009765625,-96.9185028076172
YYU,KAPUSKASING,CANADA,49.41389846801758,-82.46749877929688
YVZ,DEER LAKE,CANADA,52.655799865722656,-94.0614013671875
BKG,KANSAS CITY,UNITED STATES,36.531994,-93.200556
ART,WATERTOWN,UNITED STATES,43.99190139770508,-76.02169799804688
TLT,TULUKSAK,UNITED STATES,61.09694399999999,-160.96944399999995
YNA,NATASHQUAN,CANADA,50.18999862670898,-61.78919982910156
DHN,DOTHAN,UNITED STATES,31.3213005065918,-85.44960021972656
BKC,BUCKLAND,UNITED STATES,65.9815979004,-161.149002075
MKG,MUSKEGON,UNITED STATES,43.16949844,-86.23819733
GAM,GAMBELL,UNITED STATES,63.76679992675781,-171.73300170898438
IAN,KIANA,UNITED STATES,66.9759979248,-160.43699646
KAE,KAKE,UNITED STATES,56.97305600000001,-133.945556
SOV,SELDOVIA,UNITED STATES,59.442401885986,-151.70399475098
IRK,KIRKSVILLE,UNITED STATES,40.09349822998047,-92.5448989868164
KUK,KASIGLUK,UNITED STATES,60.87440109,-162.5240021
SCM,SCAMMON BAY,UNITED STATES,61.84529876710001,-165.570999146
ANI,ANIAK,UNITED STATES,61.58160018920898,-159.54299926757812
CCR,CONCORD,UNITED STATES,37.9897003174,-122.056999207
CYF,CHEFORNAK,UNITED STATES,60.1492004395,-164.285995483
AET,ALLAKAKET,UNITED STATES,66.5518035889,-152.621994019
MCG,MCGRATH,UNITED STATES,62.95289993,-155.60600280000003
CNM,CARLSBAD,UNITED STATES,32.337501525878906,-104.26300048828124
ABY,ALBANY,UNITED STATES,31.535499572753906,-84.19450378417969
YAC,CAT LAKE,CANADA,51.72719955444336,-91.82440185546876
YHD,DRYDEN,CANADA,49.83169937133789,-92.74420166015624
LBF,NORTH PLATTE,UNITED STATES,41.12620163,-100.6839981
SKK,SHAKTOOLIK,UNITED STATES,64.37110138,-161.223999
WMO,WHITE MOUNTAIN,UNITED STATES,64.689201355,-163.412994385
YCL,CHARLO,CANADA,47.990798999999996,-66.330299
CXF,COLDFOOT,UNITED STATES,67.251389,-150.17611100000005
KKH,KONGIGANAK,UNITED STATES,59.9608001709,-162.88099670399998
PQS,PILOT STATION,UNITED STATES,61.93444399999999,-162.899444
MSS,MASSENA,UNITED STATES,44.93579864501953,-74.84559631347656
AUG,AUGUSTA,UNITED STATES,44.320598602299995,-69.7973022461
RIW,RIVERTON,UNITED STATES,43.064201355,-108.459999084
FNL,FORT COLLINS/LOVELAND,UNITED STATES,40.451803999999996,-105.01100000000001
ATT,ATMAUTLUAK,UNITED STATES,30.31666,-97.7666
SNP,SAINT PAUL ISLAND,UNITED STATES,57.16730117797852,-170.22000122070312
RDG,READING,UNITED STATES,40.378501892089844,-75.96520233154297
BTT,BETTLES,UNITED STATES,66.91390228,-151.529007
PIZ,POINT LAY,UNITED STATES,69.73290253,-163.00500490000005
ZKG,KEGASKA,CANADA,50.1958007812,-61.2658004761
PPG,PAGO PAGO,SAMOA - AMERICAN,-14.3310003281,-170.710006714
BOB,BORA BORA,FRENCH POLYNESIA,-16.444400787353516,-151.75100708007812
RAR,RAROTONGA,COOK ISLANDS,-21.202699661300002,-159.805999756
MAJ,MAJURO,MARSHALL ISLANDS,7.064760208129883,171.27200317382812
AAA,ANAA,FRENCH POLYNESIA,-17.35260009765625,-145.50999450683594
NHV,NUKU HIVA,FRENCH POLYNESIA,-8.795599937438965,-140.22900390625
KWA,KWAJALEIN,MARSHALL ISLANDS,8.720120429992676,167.73199462890625
AVV,AVALON,AUSTRALIA,-38.039398,144.46899399999995
MCY,SUNSHINE COAST,AUSTRALIA,-26.6033,153.091003
NTL,NEWCASTLE,AUSTRALIA,-32.794998168945305,151.83399963378906
NSN,NELSON,NEW ZEALAND,-41.298301696777344,173.2209930419922
NPE,NAPIER-HASTINGS,NEW ZEALAND,-39.465801,176.869995
PMR,PALMERSTON NORTH,NEW ZEALAND,-40.32059860229492,175.61700439453125
BNK,BALLINA,AUSTRALIA,-28.8339004517,153.56199646
MKY,MACKAY,AUSTRALIA,-21.171699523900003,149.179992676
GEA,NOUMEA,NEW CALEDONIA,-22.25830078125,166.47300720214844
LIF,LIFOU,NEW CALEDONIA,-20.774799346923828,167.24000549316406
HLZ,HAMILTON,NEW ZEALAND,-37.8666992188,175.332000732
NPL,NEW PLYMOUTH,NEW ZEALAND,-39.00859832763672,174.1790008544922
IVC,INVERCARGILL,NEW ZEALAND,-46.41239929199219,168.31300354003906
HGU,MOUNT HAGEN,PAPUA NEW GUINEA,-5.826789855957031,144.29600524902344
TRG,TAURANGA,NEW ZEALAND,-37.67190170288086,176.1959991455078
UVE,OUVEA,NEW CALEDONIA,-20.640600204467773,166.572998046875
ILP,ILE DES PINS,NEW CALEDONIA,-22.58889961242676,167.45599365234375
CFS,COFFS HARBOUR,AUSTRALIA,-30.320600509600002,153.115997314
RFP,RAIATEA,FRENCH POLYNESIA,-16.7229,-151.466003
DPO,DEVONPORT,AUSTRALIA,-41.169700622600004,146.429992676
GLT,GLADSTONE,AUSTRALIA,-23.869699,151.223007
BHE,BLENHEIM,NEW ZEALAND,-41.5182991027832,173.8699951171875
GIS,GISBORNE,NEW ZEALAND,-38.66329956054688,177.97799682617188
MEE,MARE,NEW CALEDONIA,-21.4817008972168,168.03799438476562
PPP,PROSERPINE,AUSTRALIA,-20.4950008392,148.552001953
EMD,EMERALD,AUSTRALIA,-23.5674991608,148.179000854
FGI,APIA,WESTERN SAMOA,-13.8486995697,-171.74000549299998
KGI,KALGOORLIE,AUSTRALIA,-30.7894001007,121.461997986
TMW,TAMWORTH,AUSTRALIA,-31.0839004517,150.847000122
KKE,KERIKERI,NEW ZEALAND,-35.26279830932617,173.91200256347656
ROT,ROTORUA,NEW ZEALAND,-38.10919952392578,176.31700134277344
RMA,ROMA,AUSTRALIA,-26.54500007630001,148.774993896
DBO,DUBBO,AUSTRALIA,-32.2167015076,148.574996948
BDB,BUNDABERG,AUSTRALIA,-24.9039001465,152.319000244
SON,ESPIRITU SANTO,VANUATU,-15.505000114399998,167.220001221
VLI,PORT VILA,VANUATU,-17.699300765991,168.32000732422
RAB,RABAUL,PAPUA NEW GUINEA,-4.34045982361,152.380004883
PQQ,PORT MACQUARIE,AUSTRALIA,-31.435800552399996,152.863006592
WGA,WAGGA WAGGA,AUSTRALIA,-35.1652984619,147.46600341799999
LEA,LEARMONTH,AUSTRALIA,-22.2355995178,114.08899688700001
PLO,PORT LINCOLN,AUSTRALIA,-34.6053009033,135.880004883
LBS,LABASA,FIJI ISLANDS,-16.466699600219727,179.33999633789062
MQL,MILDURA,AUSTRALIA,-34.229198455799995,142.085998535
HVB,HERVEY BAY,AUSTRALIA,-25.3188991547,152.880004883
WRE,WHANGAREI,NEW ZEALAND,-35.7682991027832,174.36500549316406
SUV,SUVA,FIJI ISLANDS,-18.04330062866211,178.5590057373047
MRZ,MOREE,AUSTRALIA,-29.4988994598,149.845001221
HID,HORN ISLAND,AUSTRALIA,-10.586400032,142.289993286
WTB,Toowoomba,AUSTRALIA,-27.558332,151.793335
ABX,ALBURY,AUSTRALIA,-36.06779861450195,146.95799255371094
LDH,LORD HOWE ISLAND,AUSTRALIA,-31.5382995605,159.07699585
WEI,WEIPA,AUSTRALIA,-12.6786003113,141.925003052
AIT,AITUTAKI,COOK ISLANDS,-18.830900192260746,-159.76400756835938
PMK,PALM ISLAND,AUSTRALIA,-18.755300521850586,146.58099365234375
ARM,ARMIDALE,AUSTRALIA,-30.5280990601,151.617004395
HTI,HAMILTON ISLAND,AUSTRALIA,-20.358100891099998,148.95199585
ISA,MOUNT ISA,AUSTRALIA,-20.6639003754,139.488998413
OLP,OLYMPIC DAM,AUSTRALIA,-30.4850006104,136.876998901
MOV,MORANBAH,AUSTRALIA,-22.057800293000003,148.07699585
PNP,POPONDETTA,PAPUA NEW GUINEA,-8.80453968048,148.309005737
HUH,HUAHINE,FRENCH POLYNESIA,-16.687200546264652,-151.02200317382812
ONS,ONSLOW,AUSTRALIA,-21.668300628662,115.1129989624
TUO,TAUPO,NEW ZEALAND,-38.73970031738281,176.08399963378906
WYA,WHYALLA,AUSTRALIA,-33.05889892578125,137.51400756835938
GKA,GOROKA,PAPUA NEW GUINEA,-6.0816898345900015,145.391998291
BWT,BURNIE,AUSTRALIA,-40.9989013671875,145.7310028076172
PPQ,PARAPARAUMU,NEW ZEALAND,-40.904701232910156,174.98899841308594
TAH,TANNA,VANUATU,-19.45509910583496,169.2239990234375
ALH,ALBANY,AUSTRALIA,-34.94329833984375,117.80899810791016
HKK,HOKITIKA,NEW ZEALAND,-42.713600158691406,170.98500061035156
MGB,MOUNT GAMBIER,AUSTRALIA,-37.745601654052734,140.78500366210938
TIU,TIMARU,NEW ZEALAND,-44.30279922485352,171.22500610351562
GET,GERALDTON,AUSTRALIA,-28.796101,114.707001
GUR,ALOTAU,PAPUA NEW GUINEA,-10.311499595599999,150.333999634
RGI,RANGIROA,FRENCH POLYNESIA,-14.954299926757812,-147.66099548339844
MOZ,MOOREA,FRENCH POLYNESIA,-17.49,-149.761993
KGC,KINGSCOTE,AUSTRALIA,-35.71390151977539,137.52099609375
KVG,KAVIENG,PAPUA NEW GUINEA,-2.57940006256,150.807998657
WWK,WEWAK,PAPUA NEW GUINEA,-3.5838301181800003,143.66900634799998
EPR,ESPERANCE,AUSTRALIA,-33.684399,121.822998
GFF,GRIFFITH,AUSTRALIA,-34.250801086399996,146.067001343
OAG,ORANGE,AUSTRALIA,-33.3816986084,149.132995605
PCN,PICTON,NEW ZEALAND,-41.346099853516,173.95599365233997
HKN,HOSKINS,PAPUA NEW GUINEA,-5.462170124053955,150.40499877929688
KNQ,KONE,NEW CALEDONIA,-21.05430030822754,164.83700561523438
UNG,KIUNGA,PAPUA NEW GUINEA,-6.1257100105285645,141.28199768066406
NLK,NORFOLK ISLAND,NORFOLK ISLANDS,-29.04159927368164,167.93899536132812
GZO,GIZO,SOLOMON ISLANDS,-8.09778022766,156.863998413
PKE,PARKES,AUSTRALIA,-33.131401061999995,148.238998413
BHS,BATHURST,AUSTRALIA,-33.409400939899996,149.65199279799998
CVQ,CARNARVON,AUSTRALIA,-24.880211,113.67173999999999
TRO,TAREE,AUSTRALIA,-31.8885993958,152.51400756799998
LNV,LIHIR ISLAND,PAPUA NEW GUINEA,-3.0436099999999997,152.629
WBM,WAPENAMANDA,PAPUA NEW GUINEA,-5.64330005645752,143.89500427246094
DAU,DARU,PAPUA NEW GUINEA,-9.086759567260001,143.207992554
CED,CEDUNA,AUSTRALIA,-32.130599975585945,133.71000671386722
VAI,VANIMO,PAPUA NEW GUINEA,-2.6926,141.3028
MCV,MCARTHUR RIVER,AUSTRALIA,-16.4424991608,136.083999634
BHQ,BROKEN HILL,AUSTRALIA,-32.0013999939,141.472000122
TBG,TABUBIL,PAPUA NEW GUINEA,-5.27861,141.225998
CTN,COOKTOWN,AUSTRALIA,-15.444700241088867,145.1840057373047
GTE,GROOTE EYLANDT,AUSTRALIA,-13.975000381500001,136.460006714
TIH,TIKEHAU ATOLL,FRENCH POLYNESIA,-15.119600296020508,-148.2310028076172
NRA,NARRANDERA,AUSTRALIA,-34.702201843299996,146.511993408
MNG,MANINGRIDA,AUSTRALIA,-12.0560998917,134.23399353
MIM,MERIMBULA,AUSTRALIA,-36.9085998535,149.901000977
MAU,MAUPITI,FRENCH POLYNESIA,-16.42650032043457,-152.24400329589844
MYA,MORUYA,AUSTRALIA,-35.8978004456,150.143997192
LSY,LISMORE,AUSTRALIA,-28.8302993774,153.25999450700002
GFN,GRAFTON,AUSTRALIA,-29.7593994140625,153.02999877929688
TRW,TARAWA,KIRIBATI,1.3816399574279783,173.14700317382812
TIZ,TARI,PAPUA NEW GUINEA,-5.84499979019,142.947998047
AUQ,ATUONA,FRENCH POLYNESIA,-9.76879024506,-139.011001587
BUA,BUKA,PAPUA NEW GUINEA,-5.422319889068604,154.67300415039062
MUA,MUNDA,SOLOMON ISLANDS,-8.327969551086426,157.26300048828125
FAV,FAKARAVA,FRENCH POLYNESIA,-16.054100036621097,-145.65699768066406
MAS,MANUS ISLAND,PAPUA NEW GUINEA,-2.06189,147.423996
WLS,WALLIS ISLAND,WALLIS AND FUTUNA ISLANDS,-13.238300323499999,-176.19900512700005
LRE,LONGREACH,AUSTRALIA,-23.4342002869,144.279998779
CTL,CHARLEVILLE,AUSTRALIA,-26.4132995605,146.261993408
ELC,ELCHO ISLAND,AUSTRALIA,-12.019399642899998,135.570999146
KIE,KIETA,PAPUA NEW GUINEA,-6.305416999999999,155.728139
DGE,MUDGEE,AUSTRALIA,-32.5625,149.61099243200002
FLS,FLINDERS ISLAND,AUSTRALIA,-40.0917015076,147.992996216
FUT,FUTUNA ISLAND,WALLIS AND FUTUNA ISLANDS,-14.3114004135,-178.065994263
KNS,KING ISLAND,AUSTRALIA,-39.87749862670898,143.8780059814453
IUE,NIUE ISLAND,NIUE,-19.079030990600586,-169.92559814453125
ABM,BAMAGA,AUSTRALIA,-10.9508,142.459
TVU,TAVEUNI,FIJI ISLANDS,-16.6905994415,-179.87699890099998
TUB,TUBUAI,FRENCH POLYNESIA,-23.36540031433105,-149.5240020751953
OOM,COOMA,AUSTRALIA,-36.3005981445,148.973999023
MEB,MELBOURNE,AUSTRALIA,-37.7281,144.901993
MIS,MISIMA ISLAND,PAPUA NEW GUINEA,-10.6892004013,152.837997437
SVU,SAVUSAVU,FIJI ISLANDS,-16.8027992249,179.34100341799999
LSA,LOSUIA,PAPUA NEW GUINEA,-8.50582,151.08100000000005
RUR,RURUTU,FRENCH POLYNESIA,-22.43409919738769,-151.36099243164062
TKK,TRUK,FEDERATED STATES OF MICRONESIA,7.461870193481445,151.84300231933594
AKS,AUKI,SOLOMON ISLANDS,-8.70257,160.682007
INU,NAURU ISLAND,NAURU,-0.547458,166.919006
MXH,MORO,PAPUA NEW GUINEA,-6.36332988739,143.238006592
CPD,COOBER PEDY,AUSTRALIA,-29.040000915527344,134.72099304199222
WSZ,WESTPORT,NEW ZEALAND,-41.73809814453125,171.58099365234375
MDU,MENDI,PAPUA NEW GUINEA,-6.14774,143.656998
WMB,WARRNAMBOOL,AUSTRALIA,-38.2952995300293,142.44700622558594
WAG,WANGANUI,NEW ZEALAND,-39.96220016479492,175.02499389648438
CNJ,CLONCURRY,AUSTRALIA,-20.6686000824,140.503997803
TKX,TAKAROA,FRENCH POLYNESIA,-14.45580005645752,-145.02499389648438
IRA,KIRAKIRA,SOLOMON ISLANDS,-10.4497003555,161.897994995
NUS,NORSUP,VANUATU,-16.0797,167.401001
GMR,GAMBIER IS,FRENCH POLYNESIA,-23.07990074157715,-134.88999938964844
UAP,UA POU,FRENCH POLYNESIA,-9.35167,-140.078003
